id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6ho0GyrWZN3mhi9zVRW7xi,Losing It,77,248036,0,['FISHER'],['1VJ0briNOlXRtJUAzoUJdt'],2018-07-13,0.76,0.964,2,-5.844,1,0.0577,0.00181,0.703,0.0975,0.643,125.003,4
0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,77,204665,1,"['Gucci Mane', 'Bruno Mars', 'Kodak Black']","['13y7CgLHjMVRMDqxdx0Xdo', '0du5cEVh5yTK9QJze8zA0C', '46SHBwWsqBkxI7EeeBEQG7']",2018-09-14,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,4
1MhXdlCQPnO56T57MfmaRm,Ghost Of You,77,197411,0,['5 Seconds of Summer'],['5Rl15oVamLq7FbSb0NNBNy'],2018-06-15,0.458,0.561,10,-4.819,1,0.0269,0.0965,0.0,0.156,0.206,149.875,3
1A43TfohQt3H6K5zg28ExD,Dead and Cold,77,89652,1,['SadBoyProlific'],['0inkJpjAKDnQOv2VHBCU0Z'],2018-11-10,0.793,0.441,2,-10.297,0,0.579,0.867,0.0,0.111,0.753,74.746,4
4Ys8jQvZOISzmp34BsImRf,Washing Machine Heart,77,128199,0,['Mitski'],['2uYWxilOVlUdk4oV9DvwqK'],2018-08-17,0.617,0.821,9,-4.085,1,0.026,0.00999,0.494,0.426,0.581,106.0,4
6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,77,276147,1,"['Migos', 'Drake']","['6oMuImdp5ZcFhWP0ESe6mG', '3TVXtAsR1Inumwj472S9r4']",2018-01-26,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,4
4NBTZtAt1F13VvlSKe6KTl,This Feeling,77,197947,0,"['The Chainsmokers', 'Kelsea Ballerini']","['69GGBxA162lTqCwzJG5jLp', '3RqBeV12Tt7A8xH3zBDDUF']",2018-12-14,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049,4
698eQRku24PIYPQPHItKlA,She Got the Best of Me,77,183160,0,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],2018-06-01,0.533,0.907,11,-3.793,1,0.0406,0.0292,0.0,0.386,0.7,150.99,4
5274I4mUMnYczyeXkGDWZN,Fine China,76,141587,1,"['Future', 'Juice WRLD']","['1RyvyyTE3xzB2ZywiAwp0i', '4MCBfE4596Uoi2O4DtmEMz']",2018-10-19,0.656,0.542,7,-7.358,1,0.323,0.0484,0.0,0.126,0.551,166.111,4
5t3Vk8bRKylx4fjj7qlbib,bitches broken hearts,76,176472,1,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],2018-03-30,0.778,0.422,0,-10.114,1,0.0482,0.921,0.00924,0.0958,0.187,120.033,4
3mRLHiSHYtC8Hk7bzZdUs1,River,76,216133,0,['Bishop Briggs'],['0yb46jwm7gqbZXVXZQ8Z1e'],2018-04-20,0.733,0.477,2,-6.737,0,0.0687,0.302,2.97e-06,0.0579,0.545,62.507,4
3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,76,179449,1,['A Boogie Wit da Hoodie'],['31W5EY0aAly4Qieq6OFu6I'],2018-12-21,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,4
4H7WNRErSbONkM06blBoGc,Stay,76,204427,1,['Post Malone'],['246dkjvS1zLTtiykXe5h60'],2018-04-27,0.507,0.48,5,-5.418,1,0.0266,0.449,0.0,0.147,0.35,86.046,4
129ldjjvnFfA7Ygc8ktYnh,Soft Brown Noise,76,160003,0,['High Altitude Samples'],['3T9Rn6sxhCylmpTyWCuu1f'],2018-11-15,0.0,0.00148,5,-31.839,1,0.0,0.394,1.0,0.111,0.0,0.0,0
5rYpwP1dHWGVMrSZbTmt3e,Life is Beautiful,76,207587,1,['Lil Peep'],['2kCcBybjl3SAtIcwdWpUe3'],2018-11-09,0.533,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056,4
69Sy7207dnixZ6w7RSV9Kb,RISE,76,192881,0,"['League of Legends', 'The Glitch Mob', 'Mako', 'The Word Alive']","['47mIJdHORyRerp4os813jD', '3a9qv6NLHnsVxJUtKOMHvD', '0Ye4nfYAA91T1X56gnlXAA', '1CF8aEN939swnuIZGFI7Hk']",2018-09-28,0.459,0.663,8,-5.939,0,0.1,0.0169,0.0,0.0621,0.412,176.791,4
68QcquxCS39cQGTsRrJWIR,Amorfoda,76,153887,1,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],2018-02-15,0.749,0.418,9,-7.925,0,0.0587,0.985,0.000126,0.0832,0.307,147.887,3
6Hgh47WXVKtXN5zGOu0hjI,OTW,76,263014,1,"['Khalid', '6LACK', 'Ty Dolla $ign']","['6LuN9FCkKOj5PcnpouEgny', '4IVAbR2w4JJNJDDRFP3E83', '7c0XG5cIJTrrAgEC3ULPiq']",2018-04-20,0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,4
3GJ4hzg4lrGwU51Y3VARbF,Speechless,76,213387,0,['Dan + Shay'],['7z5WFjZAIYejWy0NI5lv4T'],2018-06-22,0.616,0.438,1,-5.968,1,0.0298,0.356,0.0,0.24,0.386,135.929,4
6SRWhUJcD2YKahCwHavz3X,Darkside,76,211680,0,"['Alan Walker', 'Au/Ra', 'Tomine Harket']","['7vk5e3vY1uw9plTHJAMwjN', '1eMmoIprPDWeFdB1FxU6ZV', '6064pL9Hu3Wx2bwJMeOx6o']",2018-12-14,0.43,0.606,4,-5.115,0,0.0431,0.131,0.0,0.173,0.123,169.988,4
6CTWathupIiDs7U4InHnDA,Trip,76,213993,0,['Ella Mai'],['7HkdQ0gt53LP4zmHsL0nap'],2018-10-12,0.477,0.61,11,-5.628,0,0.144,0.225,0.0,0.107,0.358,79.882,4
278kSqsZIiYp8p3QjYAqa8,NI BIEN NI MAL,76,236216,1,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],2018-12-23,0.826,0.449,5,-8.33,0,0.0674,0.556,1.85e-05,0.273,0.337,128.028,4
2gQYziDV5cSTRSqr6akzi5,Take A Step Back,76,210387,1,"['Ski Mask The Slump God', 'XXXTENTACION']","['2rhFzFmezpnW82MNqEKVry', '15UsOTVnJzReFVN1VCnxy4']",2018-02-02,0.8,0.591,6,-8.808,1,0.271,0.111,0.0,0.429,0.747,117.003,4
0WZFN4E8HrmGUU0EMyKQ8c,Used To,76,176443,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],2018-12-10,0.631,0.709,2,-4.666,1,0.0505,0.0963,0.0,0.376,0.2,84.504,4
0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,76,286928,0,['LANY'],['49tQo2QULno7gxHutgccqF'],2018-10-05,0.559,0.422,11,-11.89,1,0.195,0.701,1.99e-06,0.0853,0.191,74.002,4
4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,75,215760,1,"['Tiësto', 'Dzeko', 'Preme', 'Post Malone']","['2o5jDhtHVPhrJdv3cEQ99Z', '5vQfv3s2Z2SRdPZKr82ABw', '0bdJZl7TDeiymDYzMJnVh2', '246dkjvS1zLTtiykXe5h60']",2018-05-18,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,4
4OafepJy2teCjYJbvFE60J,breathin,75,198160,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2018-08-17,0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,4
7jr3iPu4O4bTCVwLMbdU2i,Kiss and Make Up,75,189173,0,"['Dua Lipa', 'BLACKPINK']","['6M2wZ9GZgrQXHCFfjv46we', '41MozSoPIsD1dJM0CLPjZF']",2018-10-19,0.678,0.729,8,-4.188,1,0.137,0.0658,0.0,0.303,0.643,99.895,4
7FjZU7XFs7P9jHI9Z0yRhK,So Close,75,190302,0,"['NOTD', 'Felix Jaehn', 'Captain Cuts', 'Georgia Ku']","['5jAMCwdNHWr7JThxtMuEyy', '4bL2B6hmLlMWnUEZnorEtG', '0rlKkLkpsCnJbZethGBfAk', '5mYakBbBzPMQTfkVMIgiDM']",2018-11-02,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03,4
3s7MCdXyWmwjdcWh7GWXas,Violent Crimes,75,215320,1,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],2018-06-01,0.669,0.419,1,-6.724,0,0.522,0.376,0.0,0.187,0.0397,109.813,4
6XcfKZvJio9Z0fQy11GnNX,broken,75,204878,0,['lovelytheband'],['4KJ6jujcNPzOyhdNoiNftp'],2018-08-03,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,4
37mfTcSlX60JtAvAETytGs,Choke,75,195717,0,['I DONT KNOW HOW BUT THEY FOUND ME'],['0Raaw7kr1Vzat4ZvHzjsJR'],2018-08-24,0.516,0.85,4,-3.909,0,0.0706,0.00139,0.0,0.296,0.583,120.324,4
3kxUcpFquT4ZdvJC1Nyu5q,Cabin Noise Focus,75,162407,0,['Crafting Audio'],['2JPKyBvknhpjBrZx65AmM9'],2018-11-13,0.107,0.236,11,-26.609,0,0.0579,0.937,0.0138,0.111,0.00228,80.628,4
2l8nEO0vsTRCRnGqQty6qx,FEFE,75,179405,1,"['6ix9ine', 'Nicki Minaj', 'Murda Beatz']","['7gZfnEnfiaHzxARJ2LeXrf', '0hCNtLu0JehylgoiP8L4Gh', '3CbYyyd8wH3RT6t0jwpdzC']",2018-11-27,0.931,0.387,1,-9.127,1,0.412,0.088,0.0,0.136,0.376,125.978,4
4wFjTWCunQFKtukqrNijEt,MotorSport,75,303077,1,"['Migos', 'Nicki Minaj', 'Cardi B']","['6oMuImdp5ZcFhWP0ESe6mG', '0hCNtLu0JehylgoiP8L4Gh', '4kYSro6naA4h99UJvo89HB']",2018-01-26,0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,4
644rGY6maSElnKVsAg1gJj,Girls Need Love,75,140760,1,['Summer Walker'],['57LYzLEk2LcFghVwuWbcuS'],2018-10-19,0.645,0.418,6,-10.065,0,0.29,0.558,0.0003,0.562,0.123,96.963,4
0YammaEkYSeo9vQYZ1OwS6,Say My Name,75,198947,0,"['David Guetta', 'Bebe Rexha', 'J Balvin']","['1Cs0zKBU1kc0i8ypK3B9ai', '64M6ah0SkkRsnPGtGiRAbb', '1vyhD5VmyZ7KMfW5gqLgo5']",2018-09-14,0.703,0.66,10,-5.119,0,0.123,0.137,0.0,0.192,0.79,95.031,4
6VrCmhRBFnuGKmtNfk4jDs,Spotlight,75,177600,0,"['Marshmello', 'Lil Peep']","['64KEffDW9EtZ1y2vBYgq8T', '2kCcBybjl3SAtIcwdWpUe3']",2018-01-12,0.546,0.822,7,-4.483,1,0.151,0.0145,0.0,0.742,0.615,150.06,4
5tAa8Uaqr4VvA3693mbIhU,Ruin My Life,75,190932,1,['Zara Larsson'],['1Xylc3o4UrD53lo9CvFvVg'],2018-10-18,0.665,0.699,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,4
6QNFQJKlZUKr0xlGZ74CZJ,Rich And Blind,75,228720,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],2018-06-22,0.638,0.624,10,-5.37,1,0.0798,0.0102,0.0,0.0944,0.445,159.937,4
6OaVWaGfhXn70ZJfdVcabn,NO BYSTANDERS,75,218284,1,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],2018-08-03,0.731,0.811,1,-3.225,1,0.0712,0.0204,0.0,0.411,0.426,147.045,4
1SN1vSPsr4V4tIUTR3s8YW,Fast Car,75,212424,0,"['Jonas Blue', 'Dakota']","['1HBjj22wzbscIZ9sEb5dyf', '2zzpznMuhKlKlqh1ma7Sms']",2018-11-09,0.672,0.578,9,-6.621,1,0.0569,0.469,0.0,0.312,0.548,113.945,4
55S2PQgSMYAhgoTCcGCDfw,Youngblood,75,203418,0,['5 Seconds of Summer'],['5Rl15oVamLq7FbSb0NNBNy'],2018-04-12,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,4
4fFfyouye6vrX9o9z4PVMu,Never Not,75,208000,0,['Lauv'],['5JZ7CnR6gTvEMKX4g70Amv'],2018-05-31,0.47,0.221,5,-9.243,1,0.0371,0.693,0.0,0.104,0.264,133.714,4
1jzIJcHCXneHw7ojC6LXiF,Potato Salad,75,182493,1,"['Tyler, The Creator', 'A$AP Rocky']","['4V8LLVI7PbaPR0K2TGSxFF', '13ubrt8QOOCPljQ2FL1Kca']",2018-09-28,0.538,0.612,2,-6.02,1,0.424,0.308,0.0,0.213,0.684,168.197,4
3aW0ds4A4tSQDIp75FqWTo,FAKE LOVE,75,242334,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],2018-05-18,0.557,0.719,2,-4.515,0,0.0372,0.00267,0.0,0.306,0.344,77.501,4
1RouRzlg8OKFeqc6LvdxmB,Felices los 4,75,230000,0,['Maluma'],['1r4hJ1h58CWwUQe3MxPuau'],2018-05-18,0.766,0.756,5,-5.861,1,0.132,0.213,0.0,0.349,0.716,94.027,4
1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,75,175230,1,['Rich The Kid'],['1pPmIToKXyGdsCF6LmqLmI'],2018-03-30,0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,4
3d3ELsqKlQ7WA0a10Isu3l,LOVE SCENARIO,75,209648,0,['iKON'],['5qRSs6mvI17zrkJpOHkCoM'],2018-01-25,0.806,0.707,7,-4.623,1,0.0307,0.331,0.0,0.294,0.746,118.009,4
0WKmVAD4VWk5EdTyCFILi4,Needs,75,177479,0,['Verzache'],['59KX7XUUgAOOo5IyDjca0T'],2018-02-14,0.813,0.601,11,-7.552,0,0.116,0.189,0.0002,0.426,0.855,118.981,4
3OaunNUlXXs5e2PXtNAzzG,UCLA,75,192000,1,"['RL Grime', '24hrs']","['5eIbEEQnDM8yuDVB0bimSP', '4isewEHTP7Az2QheDdBQ6J']",2018-07-27,0.536,0.879,1,-3.019,1,0.0621,0.0742,0.0,0.0847,0.334,140.137,4
3LlmKSHR3Rs0Y3KHQLAYDk,Alone,75,160427,0,['Alan Walker'],['7vk5e3vY1uw9plTHJAMwjN'],2018-12-14,0.673,0.914,10,-3.962,1,0.0496,0.229,0.000478,0.186,0.183,97.021,4
01TyFEZu6mHbffsVfxgrFn,Show Me How,75,215111,0,['Men I Trust'],['3zmfs9cQwzJl575W1ZYXeT'],2018-02-28,0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,4
2lTtnKQgjbrBA1qnOFhBkP,affection,75,235226,0,['BETWEEN FRIENDS'],['2HkSsS8O2U2gPhnCGVN5vn'],2018-04-05,0.273,0.565,2,-7.283,1,0.248,0.516,1.68e-06,0.0855,0.298,179.518,4
3mV5TTtHnXUeOzRkyFKsVl,Por Mi No Te Detengas,75,225213,0,['Banda MS de Sergio Lizárraga'],['2C6i0I5RiGzDKN9IAF8reh'],2018-09-14,0.649,0.307,5,-7.209,1,0.0756,0.575,0.0,0.0705,0.713,74.833,4
6gbiTbclnHlmSIPfmF2zEc,Gang Shit No Lame Shit,75,131600,1,['Key Glock'],['0RESbWvOMyua0yuyVrztJ5'],2018-11-23,0.828,0.434,5,-10.609,1,0.301,0.0394,0.0,0.0806,0.38,115.071,4
14sOS5L36385FJ3OL8hew4,Happy Now,75,211362,0,"['Kygo', 'Sandro Cavazza']","['23fqKkggKUBHNkbKtXEls4', '5JYo7gm2dkyLLlWHjxS7Dy']",2018-10-26,0.693,0.575,9,-6.998,1,0.0801,0.374,0.0,0.252,0.492,117.999,4
0yB4jrSwN0bFtFRDR5vyMj,Love Shot,75,200306,0,['EXO'],['3cjEqqelV9zb4BYE3qDQ4O'],2018-12-13,0.689,0.678,5,-4.287,0,0.119,0.0702,0.0,0.0889,0.335,145.883,4
5kfNriitmkNE8mUbZ7gbq8,Saturday Nights,75,210667,0,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],2018-10-18,0.551,0.44,10,-8.559,1,0.0985,0.606,3.02e-05,0.11,0.341,167.923,4
1wa6QQsdSE3X2GbRljGpFk,Candles,75,183703,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],2018-12-10,0.715,0.574,7,-6.236,1,0.0817,0.373,0.0,0.174,0.337,157.0,4
60ynsPSSKe6O3sfwRnIBRf,Streets,94,226987,1,['Doja Cat'],['5cj0lLjcoR7YOSnhnX0Po5'],2019-11-07,0.749,0.463,11,-8.433,1,0.0828,0.208,0.0371,0.337,0.19,90.028,4
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,92,174000,0,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],2019-12-13,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,4
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,90,182161,0,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],2019-05-17,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,4
21jGcNKet2qwijlDFuPiPb,Circles,89,215280,0,['Post Malone'],['246dkjvS1zLTtiykXe5h60'],2019-09-06,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,4
1Xi84slp6FryDSCbzq4UCD,Arcade,89,183624,0,['Duncan Laurence'],['3klZnJvYGIbWritVwQD434'],2019-03-07,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,3
45S5WTQEGOB1VHr1Q4FuPl,Golden,88,208907,0,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],2019-12-13,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,4
2b8fOow8UzyDFAE27YhOZM,Memories,88,189486,0,['Maroon 5'],['04gDigrS5kc9YWfZHwBETP'],2019-09-20,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,4
0nbXyq5TXYPCO7pr3N8S4I,The Box,88,196653,1,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],2019-12-06,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,4
3H7ihDc1dqLriiWXwsc2po,Breaking Me,88,166794,0,"['Topic', 'A7S']","['0u6GtibW46tFX7koQ6uNJZ', '5Wg2b4Mp42gicxEeDNawf7']",2019-12-19,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,4
2Fxmhks0bxGSBdJ92vM42m,bad guy,88,194088,0,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],2019-03-29,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4
2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,88,209438,0,['Tones And I'],['2NjfBq1NflQcKSeiDooVjY'],2019-10-17,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,4
3jjujdWJ72nww5eGnfs2E7,Adore You,88,207133,0,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],2019-12-13,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,4
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,87,175721,1,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],2019-10-04,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,4
1ZMiCix7XSAbfAJlEZWMCp,Falling,87,240133,0,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],2019-12-13,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,4
6Hj9jySrnFppAI0sEMCZpJ,Robbery,87,240051,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],2019-03-08,0.685,0.692,2,-5.122,1,0.0457,0.328,0.0,0.153,0.578,159.966,5
2tnVG71enUj33Ic2nFN6kZ,Ride It,87,157606,0,['Regard'],['4ofCBoyEiGSePFAG500xev'],2019-07-26,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,4
6ocbgoVGwYJhOv1GgI9NsF,7 rings,87,178627,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2019-02-08,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,4
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,87,245426,0,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4
79s5XnCN4TJKTVMSmOx8Ep,Dior,86,216387,1,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],2019-07-26,0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,4
30bqVoKjX479ab90a8Pafp,Star Shopping,86,142000,1,['Lil Peep'],['2kCcBybjl3SAtIcwdWpUe3'],2019-04-19,0.585,0.471,4,-9.934,0,0.0616,0.0967,0.0184,0.115,0.323,93.099,4
696DnlkuDOXcMAnKlTgXXK,ROXANNE,86,163636,1,['Arizona Zervas'],['0vRvGUQVUjytro0xpb26bs'],2019-10-10,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,5
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,86,215107,0,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],2019-11-22,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,4
3Dv1eDb0MEgF93GpLXlucZ,Say So,85,237893,1,['Doja Cat'],['5cj0lLjcoR7YOSnhnX0Po5'],2019-11-07,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,4
4PEfJZpVjdclfzZ9XO8uDw,Hasta Abajo,85,229827,0,"['Kevin Roldan', 'Bryant Myers', 'Lyanno']","['1RBzGO6Nm3uyhUSxP7EDWO', '6w9ToX5slZ4uIdmD17hJ3c', '1Ts9of7VPZElwPQnqnDSfW']",2019-10-04,0.714,0.671,5,-5.119,1,0.362,0.289,0.0,0.325,0.641,169.732,4
7k4t7uLgtOxPwTpFmtJNTY,Tusa,85,200960,0,"['KAROL G', 'Nicki Minaj']","['790FomKkXshlbRYZFtlgla', '0hCNtLu0JehylgoiP8L4Gh']",2019-11-07,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,4
7B3z0ySL9Rr0XvZEAjWZzM,Sofia,85,188387,0,['Clairo'],['3l0CmX0FuQjFxr8SK7Vqag'],2019-08-02,0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997,4
7CHi4DtfK4heMlQaudCuHK,Lose Control,85,168387,0,"['MEDUZA', 'Becky Hill', 'Goodboys']","['0xRXCcSX89eobfrshSVdyu', '4EPJlUEBy49EX1wuFOvtjK', '2nm38smINjms1LtczR0Cei']",2019-10-11,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,4
3H3r2nKWa3Yk5gt8xgmsEt,This City,84,194853,0,['Sam Fischer'],['6L1XC7NrmgWRlwAeLJvVtA'],2019-12-11,0.605,0.377,11,-6.213,1,0.0443,0.733,0.0,0.0808,0.519,73.877,4
22vgEDb5hykfaTwLuskFGD,Sucker,84,181027,0,['Jonas Brothers'],['7gOdHgIoIKoe4i9Tta6qdD'],2019-06-07,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,4
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,84,158571,0,['Surfaces'],['4ETSs924pXMzjIeD6E9b4u'],2019-01-06,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,4
1lOe9qE0vR9zwWQAOk6CoO,Ransom,83,131240,1,['Lil Tecca'],['4Ga1P7PMIsmqEZqhYZQgDo'],2019-08-30,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,4
3pCt2wRdBDa2kCisIdHWgF,To the Bone,83,344571,0,['Pamungkas'],['7d86ERlvO5UG44j7Va0Y0C'],2019-06-14,0.668,0.727,7,-6.55,0,0.027,0.514,1.9e-05,0.1,0.939,139.991,4
4Of7rzpRpV1mWRbhp5rAqG,Bruises,83,220492,0,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],2019-05-17,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.186,0.361,111.202,4
7ce20yLkzuXXLUhzIDoZih,Before You Go,83,215107,0,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],2019-11-19,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,4
2HYvkdq6lpFXkVz9Tfqi8r,Big Gangsta,83,243463,1,['Kevin Gates'],['1gPhS1zisyXr5dHTYZyiMe'],2019-05-31,0.879,0.574,10,-5.602,0,0.391,0.519,8.76e-06,0.144,0.346,144.911,4
6CcJMwBtXByIz4zQLzFkKc,i love you,83,291796,0,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],2019-03-29,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,4
2TH65lNHgvLxCKXM3apjxI,Callaita,82,250534,1,"['Bad Bunny', 'Tainy']","['4q3ewBCX7sLwd24euuV69X', '0GM7qgcRCORpGnfcN2tCiB']",2019-05-31,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,4
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,82,213594,1,['J. Cole'],['6l3HvQ5sa6mXTsMTB19rO5'],2019-01-23,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,4
4CxFN5zON70B3VOPBYbd6P,you were good to me,82,219147,0,"['Jeremy Zucker', 'Chelsea Cutler']","['3gIRvgZssIb9aiirIg0nI3', '5JMLG56F1X5mFmWNmS0iAp']",2019-05-03,0.561,0.0848,2,-15.099,1,0.0404,0.913,2.62e-05,0.112,0.206,102.128,4
5kcvBnt6DPX3AMEsCx1qDh,Happiest Year,82,228443,0,['Jaymes Young'],['6QrQ7OrISRYIfS5mtacaw2'],2019-07-12,0.501,0.167,1,-14.061,1,0.0484,0.885,0.0,0.111,0.356,112.275,3
1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,82,152913,0,"['MEDUZA', 'Goodboys']","['0xRXCcSX89eobfrshSVdyu', '2nm38smINjms1LtczR0Cei']",2019-02-01,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,4
6oJ6le65B3SEqPwMRNXWjY,Higher Love,82,228267,0,"['Kygo', 'Whitney Houston']","['23fqKkggKUBHNkbKtXEls4', '6XpaIBNiVzIetEPCWDvAFP']",2019-06-28,0.693,0.678,8,-7.159,1,0.0324,0.0154,6.05e-06,0.101,0.404,103.952,4
2nC3QhMI9reBIOWutbU3Tj,Moral of the Story,81,201084,1,['Ashe'],['6P5NO5hzJbuOqSdyPB7SJM'],2019-02-14,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-06,0.102,0.265,119.812,4
